Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Total_Spend,ClusterLabel
Graduation,Married,-1.3231516255557971,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0.7127710041720287,-1.8023135583022865,-0.866638173325721,1
PhD,Single,-0.6434925179594196,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,0.1989497010824409,-1.03292314462116,-0.9297241546486852,1
Graduation,Single,-1.2734553520387553,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0.6930086463608907,-0.6054840259094231,-0.7803099883574542,1
PhD,Together,-0.7153157493893251,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,0.9696816557168225,0.3348820352563983,-0.9728882471328185,1
2n Cycle,Single,-0.8087495106299983,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,-1.7130584171451595,-0.6909718496517704,-0.8915405343742595,1
2n Cycle,Married,0.7426799585423042,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,-0.952207641416347,-0.26353273094003343,0.5013315269406597,0
Graduation,Single,1.5497776316404164,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1.3007011490533837,1.1042724489375249,1.7746722552225942,0
Master,Single,1.0074883992014574,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,-0.4087428016100523,2.215614157588041,1.8726215420135124,0
Graduation,Single,1.1419186067007934,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,0.905453992830624,0.8478089777104827,0.9694959146531833,0
Master,Married,-1.1733080254708397,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,-0.28028747583765534,-0.6909718496517704,-0.9679077749231109,1
PhD,Married,0.11819920739290603,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1.132721107658711,-0.0070692597129912655,0.9545544980240601,0
Graduation,Married,0.7301665083761426,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,0.08531614366839745,-0.09255708345533865,1.1172499235411784,0
Graduation,Single,0.5010313320002057,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1.1821270021865558,1.0187846251951775,1.2102187381223886,0
Master,Married,0.4154234427682112,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,0.11495968038510443,0.3348820352563983,0.2357063424229159,0
PhD,Married,0.3845569323583459,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,-0.6557722742492772,-0.4345083784247282,-0.8566772289063056,1
PhD,Married,0.6052306329076402,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,-0.3939210332516988,1.8736628626186513,-0.3204463876611102,0
Master,Married,-1.238536867289371,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,-0.8929205679829331,-1.1184109683635073,-0.9347046268583928,1
Master,Married,-0.9015079428140852,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,-1.307930082016831,0.07841856402935612,-0.9031616361969108,1
Graduation,Married,0.9401541197359211,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,0.46080094208001926,1.5317115676492619,0.48805026771477256,0
2n Cycle,Together,-0.6853629194677826,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,1.5180870849759016,-0.5199962021670756,-0.9446655712778083,1
PhD,Single,0.10969800632764069,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,0.6040780362107697,1.1042724489375249,-0.2523799341284384,1
PhD,Widow,0.08419440313184466,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,1.1524834654698488,1.7026872151339567,0.27887043490704927,0
Master,Married,-0.7148390465258522,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,-1.2634647769417704,0.8478089777104827,-0.9828491915522339,1
Graduation,Married,-1.06569235404185,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,-0.25558452857373287,-0.34902055468238086,-0.9446655712778083,1
PhD,Married,0.8389739369638145,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,-1.041138251566468,-1.2893866158482021,1.502406441091907,0
Graduation,Together,-0.9500919096496904,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,0.8758104561139171,1.6171993913916092,-0.9363647842616287,1
Graduation,Single,-1.1311198220534948,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,1.6663047685594365,-0.6909718496517704,-0.9380249416648646,1
Graduation,Married,0.8077498994063446,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,-1.4265042288836587,-1.2893866158482021,0.8001598595231215,0
Master,Married,-0.7034379030411272,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,1.4785623693536256,-0.6054840259094231,-0.7388060532765568,1
Graduation,Widow,0.7371184251351213,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,0.7621768986998736,1.5317115676492619,1.103968664315291,0
Graduation,Married,0.43596139113616533,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1.2364734861671853,-1.1184109683635073,0.939613081394937,0
Master,Married,1.2574793258543304,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,-1.7031772382395907,-0.4345083784247282,0.34693688843972115,0
Graduation,Single,-0.6424199365166058,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,0.5003256577022952,0.07841856402935612,-0.8848999047613159,1
Graduation,Together,-0.4901530968756616,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0.7325333619831667,1.2752480964222197,-0.785290460567162,1
PhD,Single,-0.043522239040249176,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,0.011207301876629983,2.472077628815083,-0.7471068402927363,1
Graduation,Married,0.18680469449436982,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,-0.3445151387238538,-0.6054840259094231,-0.0764032493854331,1
Graduation,Single,1.1375488304522927,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,-1.5104942495809952,1.5317115676492619,1.2102187381223886,0
PhD,Together,0.7984144683300017,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,1.6366612318427296,-0.6054840259094231,2.465297734968728,0
PhD,Single,0.37982962896224043,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,-0.6705940426076307,0.4203698589987457,-0.2390986749025512,1
PhD,Widow,0.9774561188026696,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,-1.4660289445059347,1.6171993913916092,0.8682263130557935,0
Graduation,Together,-0.904090083324563,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,-0.942326462510778,-0.6054840259094231,-0.9745484045360544,1
Graduation,Single,-0.20810390265424134,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,1.290819970147815,1.1042724489375249,-0.3818722115808385,1
Graduation,Single,1.7720006164959974,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,0.3866921002882518,-1.8023135583022865,1.5555314779954557,0
PhD,Widow,0.17139130190874854,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,-1.4857913023170728,1.6171993913916092,-0.7786498309542184,1
Master,Married,0.7077614737929199,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,0.03591024914055247,0.3348820352563983,0.6723277394739573,0
PhD,Widow,0.7719971846458829,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,0.006266712423845486,0.5913455064834405,1.9240864215138251,0
Graduation,Married,-0.31293880737963964,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,-1.688355469881237,-0.7764596733941178,-0.933044469455157,1
Graduation,Single,-0.4508648358777764,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,0.3224644374020533,1.4462237439069143,-0.7404662106797927,1
Graduation,Divorced,-0.13346017928212178,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,-0.883039389077364,0.24939421151405092,-0.7686888865348029,1
Graduation,Together,0.8838237313688826,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,-0.2210004024042414,1.8736628626186513,1.8709613846102764,0
Graduation,Together,0.48613436751667993,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,-0.5124951801185267,-0.26353273094003343,0.35855799026237245,0
Graduation,Together,0.9927106104337998,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,-1.149831219527727,0.5058576827410931,0.8815075722816806,0
Graduation,Widow,0.8106498418258042,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,0.6584245201913992,1.7026872151339567,1.3646133766233273,0
Master,Together,1.3308518415905224,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,-0.971969999227485,-0.7764596733941178,1.268324247235645,0
Graduation,Divorced,0.13702897050008253,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,0.7226521830775976,0.24939421151405092,0.6225230173768803,0
Graduation,Single,-0.5233633963642683,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,-1.2733459558473392,-1.2038987921058548,-0.9347046268583928,1
Graduation,Together,-0.700617411098913,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0.9400381190001155,-0.17804490719768606,-0.4798214983717565,1
Graduation,Married,-0.45455928306969084,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,0.46574153153280373,-0.5199962021670756,-0.28724323959639225,1
2n Cycle,Married,0.09746263283183823,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,-0.5915446113630787,-0.17804490719768606,-0.6790403867600644,1
Graduation,Married,-1.899207310824081,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,-0.4285051594211903,-0.0070692597129912655,-0.4117550448390847,1
2n Cycle,Married,-0.778796680708456,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,1.6910077158233592,0.5058576827410931,-0.05150088833689462,1
PhD,Single,-0.5561764434666476,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,-0.3543963176294228,0.07841856402935612,-0.8616577011160134,1
Graduation,Married,-0.6139766656627274,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,-1.3523953870918912,-0.8619474971364652,-0.9031616361969108,1
Master,Single,-0.8283340532710068,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,1.0734340342252968,-1.2893866158482021,-0.9629273027134031,1
Graduation,Married,-1.0990615544849476,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,0.6584245201913992,-1.2893866158482021,-0.6873411737762439,1
PhD,Divorced,-1.061759555418199,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1.4588000115424877,-0.4345083784247282,-0.8400756548739466,1
Graduation,Married,1.684565366287357,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,-1.070781788283175,1.5317115676492619,2.6628564659538,0
Master,Married,0.2546156768233789,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,0.1495438065545959,0.5913455064834405,-0.7753295161477466,1
Graduation,Single,0.038311752522585445,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,0.7325333619831667,-0.5199962021670756,-0.31878623025787434,1
Graduation,Together,-1.2013937691771135,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0.9795628346223915,1.0187846251951775,-0.9712280897295826,1
Graduation,Married,0.19371688601472575,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,0.7621768986998736,-0.7764596733941178,-0.571130155549731,1
Graduation,Married,-0.034305983679774596,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,0.09025673312118195,-1.887801382044634,-0.35530969312906413,1
Graduation,Married,-1.1424812402995972,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,-0.5075545906657423,-1.460362263332897,-0.7637084143250953,1
Graduation,Married,0.2335613003533292,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,-1.3672171554502448,1.1042724489375249,-0.2723018229672692,1
PhD,Divorced,0.8235605443781931,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,-0.7842276000216741,0.5058576827410931,2.2428366429351176,0
Master,Married,-0.49440369740829426,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,0.5151474260606487,-0.17804490719768606,-0.718884164437726,1
Master,Single,1.5681704171227426,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,-0.48779223285460427,1.8736628626186513,2.6728174103732156,0
Graduation,Single,1.677812075721492,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,-1.3178112609223998,0.9332968014528301,1.7995746162711328,0
Graduation,Together,-1.5319872049955163,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,0.4163356370049588,0.7623211539681353,-0.966247617519875,1
2n Cycle,Married,1.7602419458636678,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,-1.5648407335616248,-0.9474353208788125,0.33531578661706984,0
Graduation,Married,1.071326857668193,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,1.5576118005981776,-0.5199962021670756,0.47808932329535714,0
PhD,Together,0.1717091038177304,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,0.9746222451696069,-0.5199962021670756,-0.20423536943459733,1
PhD,Married,-0.7783199778449831,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,0.865929277208348,-0.34902055468238086,-0.32210654506434616,1
2n Cycle,Single,0.6065812910208133,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,-0.8682176207190105,-0.9474353208788125,-0.45823945212968986,1
Graduation,Single,-1.1135215413436232,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,0.6139592151163387,-0.09255708345533865,-0.966247617519875,1
PhD,Divorced,-0.9461193857874168,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,-0.82375231564395,0.16390638777170352,-0.9861695063587057,1
Graduation,Married,-1.1622644091337193,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,1.5180870849759016,-0.09255708345533865,-0.816833451228644,1
Graduation,Single,-0.7530944513195462,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,-1.6636525226173147,0.24939421151405092,-0.981189034148998,1
Master,Single,-0.23094591486231408,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,-0.3445151387238538,-0.26353273094003343,-0.8550170715030697,1
Graduation,Married,-0.8687346209503286,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,-0.5915446113630787,-0.6909718496517704,-0.9214233676325057,1
Graduation,Married,0.4547514290047191,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1.1178993393003573,-0.09255708345533865,1.4227188857365836,0
Graduation,Divorced,-0.4210311816721023,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,0.7275927725303821,0.4203698589987457,-0.27562213777374095,1
PhD,Divorced,0.6581843759917463,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,-0.33957454927106934,0.8478089777104827,-0.537927007485013,1
PhD,Together,0.5393661872711452,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,-1.159712398433296,0.24939421151405092,0.2323860276164441,0
Graduation,Divorced,0.783676404800967,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0.25329618506307033,0.9332968014528301,2.0967427914503585,0
Graduation,Single,-0.5200264763199586,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,0.7226521830775976,-1.460362263332897,-0.7338255810668491,1
Graduation,Together,1.7733115493705476,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,-0.13206979225412044,-0.6909718496517704,2.2146139670801075,0
Basic,Married,-0.7067748230854369,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,0.8115827932277185,-1.03292314462116,0.3851205087141468,1
Graduation,Single,0.637368350953433,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1.6663047685594365,0.9332968014528301,1.7398089497546403,0
2n Cycle,Married,-0.5939948706354916,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,0.5102068366078643,-0.5199962021670756,-0.9695679323263467,1
Graduation,Married,-0.6136191385151227,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,0.6485433412858301,-1.2038987921058548,-0.898181163987203,1
Graduation,Together,-0.9650683246104615,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,0.42621681591052774,0.16390638777170352,-0.9463257286810441,1
Graduation,Divorced,-1.1907076799875977,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,-1.2980489031112619,1.5317115676492619,-0.9728882471328185,1
Graduation,Together,-0.8729852214829612,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,1.4242158853729963,-0.26353273094003343,-0.9712280897295826,1
Graduation,Together,-0.9394852709374201,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,-1.070781788283175,-0.7764596733941178,-0.8782592751483723,1
Master,Married,-0.33454933719040764,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,0.47562271043837273,-1.1184109683635073,-0.8765991177451364,1
Graduation,Married,-0.16055279202282724,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,-0.962088820321916,1.1042724489375249,-0.5678098407432592,1
Master,Married,0.9848052879478756,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,-1.0361976621136835,1.4462237439069143,0.9429333962014088,0
PhD,Married,0.758172801605171,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,0.7127710041720287,0.3348820352563983,1.1587538586220758,0
Master,Married,-0.7735132239716321,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,-1.1251282722638045,-0.8619474971364652,-0.9313843120519211,1
Graduation,Together,-0.8963833870317524,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0.5941968573052007,0.3348820352563983,-0.966247617519875,1
Graduation,Divorced,-1.150624914217258,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,-0.48779223285460427,1.360735920164567,-0.9313843120519211,1
Master,Together,-0.09234455730759081,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,1.513146495523117,1.7026872151339567,0.4432260178274033,0
2n Cycle,Together,-1.7771713777750384,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,1.6959483052761435,-1.3748744395905497,-0.8417358122771825,1
PhD,Widow,0.6308534118193044,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,0.6040780362107697,1.8736628626186513,0.5361948324086137,0
Graduation,Married,0.5954184989678246,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,-0.6854158109659841,1.1897602726798722,0.43326507340798787,0
Graduation,Married,-1.3739999309928983,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,-0.6162475586270012,-0.6054840259094231,-0.933044469455157,1
Graduation,Together,0.14608632490606618,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,0.3570485635715448,-0.5199962021670756,1.0840467754764602,0
Graduation,Married,-0.48375733345740124,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,-0.3939210332516988,-1.2893866158482021,-0.3204463876611102,1
Graduation,Together,0.34435499087213783,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,-0.7298811160410447,1.6171993913916092,-0.3569698505323,1
Graduation,Married,0.9173915580050939,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1.3797505802979357,-0.6909718496517704,0.8333630075878395,0
Graduation,Single,0.335774339329627,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,0.1940091116296564,1.5317115676492619,0.05308902806696702,0
Graduation,Married,-0.5385384375181531,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,0.5151474260606487,-1.2893866158482021,-0.8765991177451364,1
Graduation,Together,0.3646545878083555,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,0.7522957197943045,-1.1184109683635073,1.7564105237869994,0
Graduation,Single,-0.09810471690788741,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,0.3422267952131913,-1.887801382044634,0.14107737043846966,1
Graduation,Single,1.23292912838548,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1.4242158853729963,-0.09255708345533865,1.303187552703599,0
Graduation,Married,-0.9227212202386258,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,-0.7002375793243376,-1.03292314462116,-0.9347046268583928,1
Master,Married,-0.28521059082097044,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,-0.7101187582299067,-0.8619474971364652,-0.9247436824389774,1
Graduation,Married,-0.5993180526109381,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,1.4933841377119792,-0.17804490719768606,-0.2324580452896076,1
Graduation,Single,-0.36613090189548214,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,-0.7051781687771221,-0.09255708345533865,-0.637536451679167,1
Graduation,Married,0.03644466630731689,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,-1.648830754258961,0.8478089777104827,-0.7454466828895003,1
Graduation,Married,0.5192652165280411,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,-0.30993101255436234,-0.34902055468238086,1.0026990627179013,0
Graduation,Single,0.9625591543191439,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1.6168988740315917,-0.09255708345533865,1.6069963574957684,0
2n Cycle,Married,1.144381571495403,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,-0.8385740840023036,1.8736628626186513,0.9977185905081936,0
Graduation,Married,-0.7693023486776223,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,0.6090186256635541,1.5317115676492619,-0.9363647842616287,1
Graduation,Single,0.1415973729416971,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,-0.3642774965349918,-0.5199962021670756,-0.13284860109545366,1
Graduation,Widow,0.9567195442416018,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,-1.7130584171451595,0.8478089777104827,0.5395151472150854,0
Master,Single,-0.6081767808238081,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,-1.6142466280894696,1.1897602726798722,-0.8898803769710236,1
Graduation,Together,-0.1367573740878088,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,-1.7328207749562976,1.360735920164567,-0.9181030528260339,1
Graduation,Single,-1.1424415150609744,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,0.5596127311357092,0.3348820352563983,-0.7935912475833414,1
Graduation,Divorced,0.7504661053123604,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1.3698694013923667,-0.34902055468238086,1.6734026536252045,0
PhD,Divorced,0.7127668538593845,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,-0.05302036100956848,-0.6054840259094231,0.7088512023451471,0
Graduation,Married,0.28703147153953085,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,0.9202757611889775,1.6171993913916092,0.7984997021198856,0
Graduation,Together,-0.5512107886388057,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,-0.8385740840023036,-0.0070692597129912655,-0.7803099883574542,1
PhD,Together,0.7071655952135789,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,-0.5273169484768803,-1.1184109683635073,1.0574842570246858,0
Graduation,Together,-0.3846428630936768,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0.885691635019486,-0.7764596733941178,-0.9396850990681006,1
Graduation,Married,0.6041580514648264,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1.6416018212955141,-0.4345083784247282,0.9412732387981729,0
Graduation,Widow,0.588307681254355,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,0.915335171736193,1.5317115676492619,0.6407847488124753,0
Graduation,Married,-0.39902339947510695,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,-0.28522806529043987,1.788175038876304,-0.8417358122771825,1
PhD,Married,1.0079651020649303,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1.2562358439783232,1.4462237439069143,1.7813128848355377,0
Graduation,Married,-0.8133973635488584,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,-1.3276924398279688,-1.2893866158482021,-0.8450561270836543,1
Graduation,Together,-0.7105487207545967,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,-0.49767341176017327,-0.8619474971364652,-0.9280639972454493,1
Graduation,Together,0.09352983420818745,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,-0.12712920280133594,1.7026872151339567,-0.14612986032134084,0
